SA_TMI_GDA94_mean,SA_TMI_GDA94_std,SA_TMI_GDA94_dissimilarity,SA_TMI_GDA94_correlation,SA_TMI_VRTP_1VD_GDA94_mean,SA_TMI_VRTP_1VD_GDA94_std,SA_TMI_VRTP_1VD_GDA94_dissimilarity,SA_TMI_VRTP_1VD_GDA94_correlation,SA_TMI_VRTP_AGC_GDA94_mean,SA_TMI_VRTP_AGC_GDA94_std,SA_TMI_VRTP_AGC_GDA94_dissimilarity,SA_TMI_VRTP_AGC_GDA94_correlation,SA_TMI_VRTP_AS_GDA94_mean,SA_TMI_VRTP_AS_GDA94_std,SA_TMI_VRTP_AS_GDA94_dissimilarity,SA_TMI_VRTP_AS_GDA94_correlation,SA_TMI_VRTP_BigE_GDA94_mean,SA_TMI_VRTP_BigE_GDA94_std,SA_TMI_VRTP_BigE_GDA94_dissimilarity,SA_TMI_VRTP_BigE_GDA94_correlation,SA_TMI_VRTP_BigT_GDA94_mean,SA_TMI_VRTP_BigT_GDA94_std,SA_TMI_VRTP_BigT_GDA94_dissimilarity,SA_TMI_VRTP_BigT_GDA94_correlation,SA_TMI_VRTP_CAUCHY_3rd_GDA94_mean,SA_TMI_VRTP_CAUCHY_3rd_GDA94_std,SA_TMI_VRTP_CAUCHY_3rd_GDA94_dissimilarity,SA_TMI_VRTP_CAUCHY_3rd_GDA94_correlation,SA_TMI_VRTP_GDA94_mean,SA_TMI_VRTP_GDA94_std,SA_TMI_VRTP_GDA94_dissimilarity,SA_TMI_VRTP_GDA94_correlation,SA_TMI_VRTP_PsuedoGrav_GDA94_mean,SA_TMI_VRTP_PsuedoGrav_GDA94_std,SA_TMI_VRTP_PsuedoGrav_GDA94_dissimilarity,SA_TMI_VRTP_PsuedoGrav_GDA94_correlation,SA_TMI_VRTP_Tilt_GDA94_mean,SA_TMI_VRTP_Tilt_GDA94_std,SA_TMI_VRTP_Tilt_GDA94_dissimilarity,SA_TMI_VRTP_Tilt_GDA94_correlation,SA_TMI_VRTP_TZ_GDA94_mean,SA_TMI_VRTP_TZ_GDA94_std,SA_TMI_VRTP_TZ_GDA94_dissimilarity,SA_TMI_VRTP_TZ_GDA94_correlation,SA_TMI_VRTP_Tzz_GDA94_mean,SA_TMI_VRTP_Tzz_GDA94_std,SA_TMI_VRTP_Tzz_GDA94_dissimilarity,SA_TMI_VRTP_Tzz_GDA94_correlation,SA_GRAV_1VD_ONSHORE_GDA94_mean,SA_GRAV_1VD_ONSHORE_GDA94_std,SA_GRAV_1VD_ONSHORE_GDA94_dissimilarity,SA_GRAV_1VD_ONSHORE_GDA94_correlation,SA_GRAV_ONSHORE_GDA94_mean,SA_GRAV_ONSHORE_GDA94_std,SA_GRAV_ONSHORE_GDA94_dissimilarity,SA_GRAV_ONSHORE_GDA94_correlation,SA_GRAV_UC1000_RESIDUAL_ONSHORE_GDA94_mean,SA_GRAV_UC1000_RESIDUAL_ONSHORE_GDA94_std,SA_GRAV_UC1000_RESIDUAL_ONSHORE_GDA94_dissimilarity,SA_GRAV_UC1000_RESIDUAL_ONSHORE_GDA94_correlation,SA_RAD_DOSE_mean,SA_RAD_DOSE_std,SA_RAD_DOSE_dissimilarity,SA_RAD_DOSE_correlation,SA_RAD_K_mean,SA_RAD_K_std,SA_RAD_K_dissimilarity,SA_RAD_K_correlation,SA_RAD_TH_mean,SA_RAD_TH_std,SA_RAD_TH_dissimilarity,SA_RAD_TH_correlation,SA_RAD_U_mean,SA_RAD_U_std,SA_RAD_U_dissimilarity,SA_RAD_U_correlation
-231.80484008789062,224.98731994628906,10.7472027062191,0.45595153080518297,0.002744116820394993,1.4450366497039795,6.142336716107209,-0.20429972582748251,-9.19769362565898,249.92917458582065,13.064863818252228,-0.06761582700374667,0.930842399597168,1.7513362169265747,6.716212727507422,0.460088507106393,0.9474263191223145,1.861121416091919,7.332386730347232,0.4087899526749953,413.2027893066406,219.93775939941406,7.716212727507422,0.6285185076468861,6.377535115546716,94.61733659338189,53.96166257906287,0.08072112359860512,-231.2637481689453,258.2538757324219,10.578454332552694,0.40745739075519405,-7660.36669921875,1552.6453857421875,9.967019491416032,0.9715024042528525,-24.87159538269043,45.25590133666992,67.77452511059069,0.11301862989897533,229.26832580566406,276.3574523925781,9.935136181747772,0.4110321350206046,0.025525318458676338,1.4967880249023438,5.968568478120564,-0.16631183500827895,-0.00047973383334465325,0.0012287748977541924,14.525661138502915,0.7668574941942331,-4.498019218444824,2.18892502784729,9.965262214253698,0.9708622858053066,-0.3862341642379761,0.715347170829773,12.131667413715823,0.890702143679214,22.59202003479004,14.286489486694336,18.76091727013386,0.6454549561407147,0.5717265009880066,0.35290297865867615,19.037195523370634,0.6860499655051678,5.001441478729248,3.400952100753784,19.804805793285063,0.5303558788736619,34.907535552978516,11.145591735839844,19.038645245332177,0.7382615588780148
16.18789291381836,2.50500750541687,11.098780007870921,0.8439359640899035,-0.13325248658657074,0.04254930466413498,15.831037649219462,0.11290409277701005,-70.66665745251433,6.49691639314385,31.12054384595369,0.3008277283727164,0.16052868962287903,0.03329926356673241,11.901053864168619,0.35691611103312676,0.14431661367416382,0.03104577399790287,8.426554774915425,0.2653335609235065,475.16485595703125,4.343300819396973,12.416016133229245,0.693384426436726,1.9940581929927021,83.28243654977537,57.8228597449909,0.00773155954514125,-232.67599487304688,2.21758770942688,14.62186803095894,0.8282769772500103,-15730.5595703125,70.72782135009766,5.1470205568566225,0.9946983684964865,-64.2679214477539,17.60125160217285,70.10737242555425,0.1627405862034915,343.3830261230469,1.8903251886367798,15.229313036690085,0.8417667346550285,0.1576077789068222,0.04658718779683113,15.714676034348164,0.09734043926925574,0.0010633425554260612,3.6508525226963684e-05,14.301517210144928,0.9388136730616511,-13.292170524597168,0.06242598965764046,7.725317028985508,0.9891114823721627,0.9945211410522461,0.019532520323991776,13.088088768115943,0.9615129049758582,17.438079833984375,0.4532517194747925,15.942944919903441,0.917535677014981,0.3069303333759308,0.008631725795567036,22.947992100065832,0.7793674627301281,3.8299899101257324,0.12879495322704315,18.386879548169873,0.8862396191852815,39.043453216552734,0.24143856763839722,14.019969278033795,0.9423588953898201
113.01579284667969,21.099931716918945,17.0138117981154,0.8750502019701186,0.9007557034492493,0.1730743795633316,22.86452820446624,0.23296919102369718,104.28032751298952,72.9944013483977,28.489286175293653,0.35762666378658725,0.7719635963439941,0.18099310994148254,20.270685426616758,0.5641390819008543,0.5971768498420715,0.017497221007943153,21.545824190009032,0.45189163477503724,481.364013671875,23.40277862548828,12.695559571447014,0.8675891976800444,-141.85757890910932,36.6127779788303,60.36388279333935,0.013604301646435094,413.41790771484375,14.816102027893066,14.334000258164448,0.8665978419268104,54039.63671875,62.8240852355957,2.164644378469085,0.9989752084579934,67.35469818115234,10.730964660644531,65.35620240092939,0.2771433978045585,-464.8937072753906,25.52044677734375,14.02433199948367,0.8568069615542181,-0.6464333534240723,0.301868736743927,22.157028527171807,0.18743829402107456,-0.00161565316375345,1.403994519932894e-05,15.046391752577316,0.9596205815775865,-57.595298767089844,0.02453470043838024,13.820147915732852,0.9498908138179236,-1.5176101922988892,0.011265289969742298,15.061295383236214,0.9579728010542932,28.539026260375977,0.43305739760398865,31.001316655694538,0.1903560604637145,0.6936957240104675,0.014509262517094612,33.72734254992319,0.18754218895884897,5.716649055480957,0.1413402557373047,35.80732938336625,0.1069114224812041,44.29924392700195,0.8003984093666077,38.434167215273206,0.0036339536094184676
257.613037109375,39.21548843383789,10.781746031746033,0.7583761466459269,0.9174949526786804,0.403713196516037,11.281746031746033,0.10157575895473474,301.0017811813773,76.3896436632928,18.7792089513401,0.3037910179861671,1.6573047637939453,0.14233246445655823,9.714220660941976,0.6381073783506279,1.2361032962799072,0.3233281373977661,11.926359614884207,0.5068945434451283,692.9639892578125,55.68043518066406,13.180523028883687,0.7306575024379572,47.2782672354743,12.251845153915996,49.765222482435604,0.10862031554287864,-125.63212585449219,63.62739944458008,10.88251366120219,0.7708401998940377,-20589.03125,146.0403594970703,4.605386416861826,0.9956494767183659,36.436058044433594,16.703426361083984,60.57019255789748,0.3460004243080253,288.3143005371094,68.26931762695312,12.216562581316682,0.7495246900680546,-0.885927677154541,0.40804681181907654,12.72950819672131,0.11751337823162045,-2.222044031441328e-06,8.468018495477736e-05,8.4341102644554,0.9745695626833452,-17.423025131225586,0.07911452651023865,6.700918870461676,0.9901050008379545,-0.2036724090576172,0.051046356558799744,7.982967279246974,0.9827575999057285,37.238525390625,0.49204540252685547,15.909031697785498,0.896764230006047,0.4211483895778656,0.023776423186063766,17.80732051699794,0.6117730672716338,9.549407958984375,0.04643844813108444,15.75475181926795,0.9040591819052541,58.53081130981445,1.9400475025177002,25.207993917671335,0.5809913731683137
-305.27593994140625,3.2306735515594482,7.111898202807293,0.9035925557882107,-0.017558801919221878,0.09756699949502945,10.25869080414535,0.2934092790774131,27.44644201394153,48.76661268138035,22.565315606041057,0.34466579557018484,0.21996000409126282,0.051841653883457184,9.756099135149087,0.718363263743537,0.3689415752887726,0.03505618870258331,12.024783787272494,0.7050243747247188,362.4640808105469,10.107664108276367,9.783077320253,0.8149040121745776,138.43362091050284,14.419690098092067,44.06873628501355,0.15758689528244305,-347.07421875,8.923973083496094,7.583825265643448,0.8821781213315775,-26787.125,16.323163986206055,5.1594165483412935,0.9931357534920314,-14.869653701782227,31.579517364501953,49.554178145087235,0.4387826229160738,326.8386535644531,11.620683670043945,7.370853233509745,0.858137713076678,-0.11566934734582901,0.11174334585666656,10.034142248612365,0.2828815715231142,4.1141898691421375e-05,6.04487559030531e-06,5.265738224637683,0.9943027444675028,13.271333694458008,0.006732599809765816,6.377717391304348,0.987538740567473,0.17718906700611115,0.0047350418753921986,5.0249094202898545,0.9948071143072048,20.48134422302246,0.24943925440311432,16.357472021066492,0.6496879905536349,0.39936718344688416,0.011142268776893616,28.275400482773758,0.48336788748293896,3.631920576095581,0.056747522205114365,13.830590300636382,0.633087989796955,48.50800323486328,0.8428131341934204,29.89741057713408,0.08435948466980768
53.62998580932617,7.01977014541626,17.122563572995993,0.801315280043099,-0.021617049351334572,0.09686116874217987,24.844391377307343,0.19643291541468794,-63.96712687426361,42.7864276946297,29.308312895314316,0.43021478028102106,0.28457939624786377,0.015979869291186333,22.856137859816698,0.5631039138027524,0.34855321049690247,0.037864070385694504,22.438621401832968,0.44698873898652236,268.3204650878906,11.668991088867188,20.40925519555957,0.8359305102789238,-70.47789635228155,4.591027032026165,44.715696398605914,0.02533480434248946,-162.4772491455078,10.71293830871582,15.532335097457082,0.8706195550681098,-56263.5390625,39.208316802978516,2.3027623596230797,0.9990280513392444,-5.279254913330078,20.703685760498047,54.98870530527945,0.45320682464672646,246.8022918701172,13.719118118286133,16.04330708661417,0.8687404466287932,0.10653253644704819,0.1086595207452774,24.90589905769976,0.17504433187355614,-0.002944021485745907,8.367278496734798e-06,5.115419094576423,0.9957465135523837,-98.71638488769531,0.1115967407822609,4.24630210667862,0.9972723719528147,-3.080364942550659,0.008048055693507195,4.99372478709099,0.9960852514640827,112.48929595947266,4.446170806884766,20.899605003291644,0.7523254661400421,4.016514778137207,0.11736157536506653,23.082609639600523,0.8721421066682564,17.988954544067383,1.8326499462127686,22.83838051349572,0.6154247307920951,88.09632110595703,9.485107421875,22.271011630458634,0.4843455685063517
246.58279418945312,20.77058219909668,14.668503213957758,0.8748386250449641,-0.024863842874765396,0.11328130960464478,21.830709694346062,0.25382359979895897,99.25993728306193,67.49108868128434,25.75967983340925,0.4336706956100037,0.5547234416007996,0.08869066834449768,20.534326804190794,0.6199867790659904,0.4282081723213196,0.11942171305418015,19.18429101321012,0.5812316132054562,397.1144104003906,9.818507194519043,16.431313854363246,0.8300418190672865,48.78152338697524,8.711763724507744,51.17329342096701,0.0281976421707841,-31.311166763305664,25.511886596679688,17.381739472648565,0.842341183334992,-32854.38671875,85.2424087524414,5.906943450250537,0.9932478668433259,-3.15946364402771,11.653243064880371,62.14823560278106,0.2976804897955097,194.95082092285156,26.250736236572266,18.751350296089022,0.8178995006652308,0.06010046601295471,0.10871248692274094,22.09201535758443,0.23388147376394172,-0.0006612216820940375,5.92178867009352e-06,5.0362866300366305,0.9845704337947037,-89.78700256347656,0.06759510189294815,8.55322802197802,0.9891160782496714,-0.9434112310409546,0.005401627626270056,4.885187728937729,0.9863104377358681,86.65156555175781,3.3979029655456543,11.927913100724158,0.8051167840997149,2.8087246417999268,0.04438208043575287,17.29931972789116,0.8101601539418255,17.231821060180664,0.937623918056488,11.165852069077877,0.8270022884845374,61.39127731323242,0.25215527415275574,12.22330835234061,0.826745237240353
-69.04141998291016,23.118574142456055,8.270040015489865,0.960539775350057,0.47065576910972595,0.1363075226545334,16.122692655221375,0.4623488936874378,243.93133168025187,28.476930251268502,18.992706854266167,0.6528782987989774,0.5834823846817017,0.12991604208946228,17.292177617142116,0.6324788968915327,0.3386786878108978,0.16626544296741486,20.59719891570931,0.4563540416018351,528.0596923828125,17.932680130004883,11.248805989415262,0.9256825485991386,-109.13431179651916,38.58802754755243,45.50593778236736,0.1549990277396225,-409.8427734375,11.096599578857422,9.728217374467539,0.9361434036902441,-74437.421875,66.58920288085938,4.306247579708276,0.994815589029266,55.64076614379883,16.7385311126709,46.23673680134246,0.557107754883727,486.3208923339844,23.845121383666992,8.630631212082095,0.9360769096578656,-0.421846866607666,0.16209115087985992,14.967858525880986,0.4357775804803767,0.0016619520029053092,5.8061714298673905e-06,3.494958649597825,0.9886030617910974,-24.473371505737305,0.33154726028442383,3.7045428798006115,0.9969772970011469,1.327409029006958,0.011131452396512032,3.5150107624334423,0.9911996060322122,41.655967712402344,0.22100581228733063,17.724928681149876,0.8172025260320114,1.4710757732391357,0.04166662320494652,20.60692951015532,0.8954775012755612,7.560738563537598,0.18686889111995697,13.547180162387537,0.6934193516634491,42.75859069824219,0.569927990436554,17.673579109062977,0.6911080859149794
-224.24893188476562,5.0912909507751465,9.939350556387065,0.8486034591104795,0.01997685432434082,0.0448240265250206,20.156959718878117,0.19803099602765623,46.03293879651288,20.407993605092425,32.538621721871536,0.21505795977437264,0.1353607475757599,0.008534221909940243,15.836793128131712,0.6889074683690545,0.1833188235759735,0.013765799812972546,17.97650810177654,0.5192629098742013,499.283203125,7.1896185874938965,18.09442311446607,0.7313631541046498,114.74079918084757,29.03464510399978,49.03533545910067,0.12141626147629977,-444.093994140625,6.287127494812012,15.86861456367541,0.808693365062034,-79255.9375,41.57167053222656,5.300123641569595,0.9902344593434385,9.925028800964355,20.72547721862793,63.38699811283921,0.3407552895471043,477.9446716308594,6.648335933685303,17.849352508622374,0.8011884881698477,-0.06537032127380371,0.046473756432533264,20.00344894904666,0.17857938657407033,0.0005052936030551791,7.215268396976171e-06,10.19270420301348,0.9798735818896799,-12.205562591552734,0.025337254628539085,8.846153846153845,0.9839265145923685,0.3660154342651367,0.0059594823978841305,9.931573581058116,0.9807900151940523,11.915565490722656,0.24879190325737,27.15490664350847,0.6483496511161385,0.19893310964107513,0.009896372444927692,28.21472459951723,0.3750921862575114,3.163710832595825,0.0783357098698616,29.043010752688176,0.6381249696079034,27.782669067382812,0.30101752281188965,22.577290490664353,0.7477696669922801
-249.8778076171875,16.94170379638672,18.312249903188334,0.7264244556600655,0.31462934613227844,0.17110277712345123,26.48012133729186,0.04056960740943674,282.73524775678044,57.0852908317608,35.18865367238932,0.14584489585478616,0.6042815446853638,0.125860333442688,25.23738221246934,0.635870160839281,0.5063893795013428,0.03966015949845314,26.743513618174777,0.46273510528416256,454.57080078125,16.66290283203125,24.819155802246033,0.5617078478763959,-62.28591479867475,88.78979692456991,52.91925906802633,0.07011274325281819,-429.08514404296875,20.957178115844727,21.457854653414227,0.7018810233400524,-79219.8671875,18.42997932434082,7.717116303085065,0.9868425257749177,35.103797912597656,14.58071517944336,71.27920485349168,0.20126209845038195,445.8248596191406,17.088333129882812,21.645604750225893,0.6795486070117479,-0.5787315964698792,0.1721130907535553,27.30366593520072,0.014295604308644586,0.0018314648186787963,8.014491868379992e-06,10.506835499775885,0.9675206713750305,-4.76224422454834,0.010261988267302513,8.045383236216942,0.9733738422857114,1.5574010610580444,0.0054801763035357,10.448789780367544,0.9672233042289888,11.496021270751953,0.13717158138751984,16.188172043010756,0.7559916483218878,0.19675154983997345,0.00505041191354394,15.014483212639895,0.6125273372975157,2.9230237007141113,0.07299764454364777,21.68071099407505,0.7106327852964901,28.23476791381836,0.07160498946905136,23.150098749177097,0.8317020340876511
-218.9127960205078,3.443232297897339,10.135600877759133,0.8317164639987263,-0.048621296882629395,0.054412759840488434,11.280495675745449,0.023109396532255754,-18.55600255901349,38.60254452885001,20.68374854782497,0.19812366642142576,0.15227475762367249,0.008869894780218601,11.699238414870273,0.7513540200003473,0.10553334653377533,0.03739682212471962,11.835936491545114,0.6460920261213333,556.6312255859375,8.236050605773926,15.886407641667745,0.62052145902255,-128.6944028219282,113.32257266223903,51.820704788950565,0.05848132159262292,-478.3665466308594,7.436272621154785,12.143539434619852,0.7593327376446642,-79127.8359375,45.41787338256836,5.054601781334711,0.9916736702813104,-21.508766174316406,22.806421279907227,61.70459532722344,0.3302460588894401,545.19677734375,7.734304428100586,12.496321156576741,0.7545028326052253,0.028862709179520607,0.052223674952983856,11.653736930424682,-0.01831220466108899,0.0003009726933669299,6.84845417708857e-06,10.149596593455847,0.9828144989656727,-12.406538963317871,0.024908611550927162,9.824742268041238,0.9813380358425906,0.22005347907543182,0.005804913118481636,10.164948453608247,0.9825868827961981,9.11378002166748,0.1664276421070099,17.533574720210666,0.7390224926814073,0.1455552726984024,0.0035602201241999865,19.972130787798992,0.5457077760150426,2.456752300262451,0.03771107271313667,23.047289883695417,0.6586424710846452,26.872289657592773,0.19854550063610077,20.28077682685978,0.818888705577796
